id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
1268,Joseph,Mcconnell,joseph.mcconnell.1268@gslingacademy.com,1,0,8,False,30,Software Engineer,0.8166666666666668,0.30000000000000004,0.41999999999999993,0.9199999999999999,0.49999999999999994,0.26530612244897944,1.0
1269,Jessica,Smith,jessica.smith.1269@gslingacademy.com,0,0,1,False,24,Lawyer,0.7999999999999999,1.0,0.78,0.74,0.657142857142857,0.7959183673469385,0.625
1270,Shannon,Martinez,shannon.martinez.1270@gslingacademy.com,0,0,4,False,0,Business Owner,0.6333333333333334,0.45999999999999996,0.78,0.72,0.5571428571428572,0.693877551020408,0.9250000000000003
1271,Kenneth,Baker,kenneth.baker.1271@gslingacademy.com,1,0,3,False,35,Doctor,0.7833333333333333,0.7,0.9199999999999999,0.96,0.8285714285714285,0.9999999999999998,0.8000000000000003
1272,Margaret,Sanchez,margaret.sanchez.1272@gslingacademy.com,0,0,2,False,21,Software Engineer,0.8333333333333334,0.52,0.28,0.76,0.7142857142857142,0.510204081632653,0.25
1273,Ryan,Hensley,ryan.hensley.1273@gslingacademy.com,1,1,1,False,15,Accountant,0.7999999999999999,0.3400000000000001,0.8,0.78,0.2714285714285714,0.7142857142857142,0.07500000000000018
1274,Sharon,Stephenson,sharon.stephenson.1274@gslingacademy.com,0,0,1,False,5,Game Developer,0.9833333333333333,0.43999999999999995,0.8,0.6600000000000001,0.857142857142857,0.9999999999999998,0.9250000000000003
1275,Shawn,Cameron,shawn.cameron.1275@gslingacademy.com,1,1,10,False,3,Business Owner,0.01666666666666672,0.98,0.6799999999999999,0.26,0.8857142857142857,0.4489795918367345,0.5249999999999999
1276,Stephanie,Kennedy,stephanie.kennedy.1276@gslingacademy.com,0,0,4,False,8,Government Officer,0.9666666666666667,0.8,0.40000000000000013,0.94,0.5571428571428572,0.5918367346938773,0.3500000000000001
1277,Hayley,Abbott,hayley.abbott.1277@gslingacademy.com,0,0,0,False,1,Game Developer,0.85,0.32000000000000006,0.8200000000000001,0.24,0.7428571428571429,0.3877551020408161,0.050000000000000044
1278,Rachel,Jacobs,rachel.jacobs.1278@gslingacademy.com,0,1,9,True,5,Business Owner,0.4666666666666667,0.43999999999999995,0.8400000000000001,0.020000000000000018,0.9428571428571428,0.7755102040816324,0.5249999999999999
1279,Danielle,Tran,danielle.tran.1279@gslingacademy.com,0,1,1,True,26,Banker,0.65,1.0,0.5800000000000001,0.19999999999999996,1.0,0.693877551020408,0.8250000000000002
1280,Autumn,Barrett,autumn.barrett.1280@gslingacademy.com,0,0,2,False,24,Banker,0.6166666666666666,0.32000000000000006,0.21999999999999997,0.96,0.857142857142857,0.9183673469387754,0.3250000000000002
1281,Jennifer,Landry,jennifer.landry.1281@gslingacademy.com,0,0,5,False,24,Banker,0.8166666666666668,1.0,0.8,0.6200000000000001,0.7999999999999998,0.6122448979591835,0.8000000000000003
1282,Sean,Rodriguez,sean.rodriguez.1282@gslingacademy.com,1,1,0,True,9,Real Estate Developer,0.9,0.3800000000000001,0.6000000000000001,0.32000000000000006,0.45714285714285713,0.22448979591836715,0.7000000000000002
1283,Ryan,Long,ryan.long.1283@gslingacademy.com,1,0,2,False,3,Artist,0.6666666666666666,0.7,0.7,0.19999999999999996,0.6714285714285713,0.8163265306122447,0.5249999999999999
1284,Robert,Hancock,robert.hancock.1284@gslingacademy.com,1,0,2,False,1,Artist,0.65,0.76,0.94,0.8800000000000001,0.8428571428571427,0.6530612244897958,0.9250000000000003
1285,Stephanie,Rodriguez,stephanie.rodriguez.1285@gslingacademy.com,0,0,2,False,15,Banker,0.8666666666666666,0.30000000000000004,0.76,0.56,0.5285714285714285,0.9183673469387754,0.9000000000000004
1286,Kristen,Evans,kristen.evans.1286@gslingacademy.com,0,0,5,False,32,Banker,0.7500000000000001,0.24,0.8400000000000001,0.78,0.8857142857142857,0.510204081632653,0.4500000000000002
1287,Jaime,White,jaime.white.1287@gslingacademy.com,0,0,3,False,26,Accountant,0.5833333333333334,0.6600000000000001,0.32000000000000006,0.40000000000000013,0.38571428571428573,0.5510204081632653,0.9000000000000004
1288,Marcus,Howard,marcus.howard.1288@gslingacademy.com,1,0,5,True,32,Software Engineer,0.7999999999999999,0.30000000000000004,0.5,0.45999999999999996,0.5142857142857142,0.9795918367346936,0.5249999999999999
1289,Lucas,Jenkins,lucas.jenkins.1289@gslingacademy.com,1,0,0,False,35,Banker,0.8833333333333334,0.78,0.76,0.72,0.7857142857142856,0.7959183673469385,0.875
1290,Aaron,Ortiz,aaron.ortiz.1290@gslingacademy.com,1,0,3,False,2,Game Developer,0.7666666666666667,0.8600000000000001,0.8200000000000001,0.28,0.5571428571428572,0.4285714285714284,0.10000000000000009
1291,Todd,Stephens,todd.stephens.1291@gslingacademy.com,1,0,1,False,13,Government Officer,0.3666666666666666,0.8200000000000001,0.8400000000000001,0.21999999999999997,0.7857142857142856,0.9795918367346936,0.30000000000000004
1292,Denise,Blackburn,denise.blackburn.1292@gslingacademy.com,0,1,2,True,20,Stock Investor,0.7000000000000001,0.48,0.6000000000000001,0.19999999999999996,0.9428571428571428,0.5306122448979591,0.9750000000000001
1293,Susan,Perez,susan.perez.1293@gslingacademy.com,0,0,5,False,5,Artist,0.7166666666666667,0.8800000000000001,0.54,0.94,0.6857142857142857,0.204081632653061,0.625
1294,Tyler,Green,tyler.green.1294@gslingacademy.com,1,0,1,False,5,Real Estate Developer,0.9666666666666667,0.5,0.24,0.28,0.5428571428571429,0.6122448979591835,0.4750000000000001
1295,Rebecca,Daniel,rebecca.daniel.1295@gslingacademy.com,0,0,2,False,34,Banker,0.7333333333333333,0.48,0.8,0.98,0.857142857142857,0.857142857142857,0.30000000000000004
1296,Alexandria,Harris,alexandria.harris.1296@gslingacademy.com,0,0,6,False,34,Writer,0.85,0.5,0.6400000000000001,0.3600000000000001,0.8285714285714285,0.9795918367346936,0.7000000000000002
1297,Danny,Taylor,danny.taylor.1297@gslingacademy.com,1,0,2,False,21,Construction Engineer,0.7166666666666667,0.6200000000000001,0.9199999999999999,0.24,0.5142857142857142,0.8163265306122447,0.7749999999999999
1298,Amanda,Evans,amanda.evans.1298@gslingacademy.com,0,0,4,False,27,Accountant,0.7166666666666667,0.26,0.6799999999999999,0.6400000000000001,0.6857142857142857,0.204081632653061,0.27500000000000013
1299,Scott,Owens,scott.owens.1299@gslingacademy.com,1,0,0,False,31,Software Engineer,0.8333333333333334,0.43999999999999995,0.24,0.6799999999999999,0.6285714285714286,0.510204081632653,1.0
1300,Jesus,Jones,jesus.jones.1300@gslingacademy.com,1,0,4,False,31,Lawyer,0.6833333333333335,0.8400000000000001,0.94,0.45999999999999996,0.857142857142857,0.8163265306122447,0.0
1301,April,Spence,april.spence.1301@gslingacademy.com,0,1,3,False,12,Teacher,0.8166666666666668,0.3400000000000001,0.74,0.21999999999999997,0.8714285714285714,0.6122448979591835,0.40000000000000013
1302,Christopher,Lopez,christopher.lopez.1302@gslingacademy.com,1,0,2,False,13,Construction Engineer,0.9500000000000001,0.30000000000000004,0.9199999999999999,0.8400000000000001,0.8714285714285714,0.3265306122448979,0.3500000000000001
1303,Mario,Hopkins,mario.hopkins.1303@gslingacademy.com,1,0,3,False,28,Accountant,0.9500000000000001,0.76,0.76,0.5800000000000001,1.0,0.4897959183673468,0.5750000000000002
1304,Cody,Burke,cody.burke.1304@gslingacademy.com,1,0,5,False,27,Software Engineer,1.0,0.78,0.96,0.6200000000000001,0.6857142857142857,0.8367346938775508,0.6750000000000003
1305,Candace,White,candace.white.1305@gslingacademy.com,0,1,3,False,4,Game Developer,0.9666666666666667,0.26,0.6400000000000001,0.21999999999999997,0.7,0.40816326530612224,0.6499999999999999
1306,Robert,Brown,robert.brown.1306@gslingacademy.com,1,0,2,False,33,Software Engineer,0.9500000000000001,0.96,0.6600000000000001,0.74,0.42857142857142855,0.5714285714285712,0.25
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,0,0,4,False,18,Accountant,0.6333333333333334,0.6000000000000001,0.45999999999999996,0.8200000000000001,0.05714285714285716,0.46938775510204067,0.0
1308,Elizabeth,Smith,elizabeth.smith.1308@gslingacademy.com,0,0,0,False,29,Lawyer,1.0,0.8400000000000001,0.3400000000000001,0.78,0.857142857142857,0.6734693877551019,0.7250000000000001
1309,Jennifer,Martin,jennifer.martin.1309@gslingacademy.com,0,0,1,False,13,Writer,0.8666666666666666,0.54,0.78,0.94,0.4428571428571429,0.8775510204081631,0.5500000000000003
1310,David,Smith,david.smith.1310@gslingacademy.com,1,0,4,False,5,Game Developer,0.6833333333333335,0.9000000000000001,0.6799999999999999,0.7,0.7428571428571429,0.2448979591836733,0.07500000000000018
1311,Lori,Johnson,lori.johnson.1311@gslingacademy.com,0,0,6,False,15,Software Engineer,0.9666666666666667,0.3400000000000001,0.48,0.8800000000000001,0.9142857142857141,0.9387755102040816,0.625
1312,Martin,Garcia,martin.garcia.1312@gslingacademy.com,1,0,2,False,2,Unknown,0.3666666666666666,0.48,0.96,0.94,0.5999999999999999,0.4489795918367345,0.875
1313,Stacy,Collins,stacy.collins.1313@gslingacademy.com,0,0,3,False,27,Accountant,0.9166666666666666,0.76,0.7,0.72,0.657142857142857,0.5714285714285712,0.5249999999999999
1314,Timothy,Bailey,timothy.bailey.1314@gslingacademy.com,1,0,1,False,22,Banker,0.7833333333333333,0.8,0.6000000000000001,0.76,0.5857142857142856,0.9183673469387754,0.5249999999999999
1315,Susan,Gonzalez,susan.gonzalez.1315@gslingacademy.com,0,0,5,True,24,Accountant,0.7500000000000001,0.7,0.3400000000000001,0.8200000000000001,0.6428571428571428,0.8775510204081631,0.5249999999999999
1316,Nicole,Harris,nicole.harris.1316@gslingacademy.com,0,0,6,False,27,Banker,0.9333333333333335,0.43999999999999995,0.32000000000000006,0.6000000000000001,0.5999999999999999,0.6734693877551019,0.9500000000000002
1317,Courtney,Moran,courtney.moran.1317@gslingacademy.com,0,0,2,False,25,Accountant,0.7166666666666667,0.26,0.32000000000000006,0.3400000000000001,0.42857142857142855,0.204081632653061,0.025000000000000133
1318,Gregory,Barton,gregory.barton.1318@gslingacademy.com,1,0,3,False,17,Construction Engineer,0.8166666666666668,0.8400000000000001,0.76,0.98,0.8857142857142857,0.2448979591836733,0.27500000000000013
1319,Dakota,Clark,dakota.clark.1319@gslingacademy.com,1,0,1,False,14,Construction Engineer,0.8333333333333334,0.45999999999999996,0.96,0.43999999999999995,0.5571428571428572,0.693877551020408,0.6499999999999999
1320,Robin,Leonard,robin.leonard.1320@gslingacademy.com,0,0,5,False,14,Banker,0.9833333333333333,0.43999999999999995,0.48,0.76,0.857142857142857,0.6326530612244896,0.875
1321,Edward,Smith,edward.smith.1321@gslingacademy.com,1,0,1,False,3,Government Officer,0.3666666666666666,0.3400000000000001,0.9199999999999999,0.3400000000000001,0.7428571428571429,0.30612244897959173,0.3250000000000002
1322,Julie,Little,julie.little.1322@gslingacademy.com,0,0,7,False,5,Business Owner,0.033333333333333326,0.5800000000000001,0.5800000000000001,0.17999999999999994,0.4428571428571429,0.7551020408163263,0.125
1323,Maureen,Norman,maureen.norman.1323@gslingacademy.com,0,0,10,True,2,Business Owner,0.09999999999999998,0.040000000000000036,0.74,0.6000000000000001,0.657142857142857,0.46938775510204067,0.40000000000000013
1324,Jeffrey,Andrews,jeffrey.andrews.1324@gslingacademy.com,1,0,3,False,4,Game Developer,0.8666666666666666,0.26,1.0,0.94,0.8714285714285714,0.7551020408163263,0.20000000000000018
1325,Christina,Martinez,christina.martinez.1325@gslingacademy.com,0,0,10,False,33,Lawyer,0.9,0.78,0.9199999999999999,0.96,0.4428571428571429,0.9183673469387754,0.17500000000000004
1326,Samuel,Becker,samuel.becker.1326@gslingacademy.com,1,0,2,False,31,Banker,0.8166666666666668,0.98,0.78,0.41999999999999993,0.6285714285714286,0.8979591836734693,0.4500000000000002
1327,Carlos,Flynn,carlos.flynn.1327@gslingacademy.com,1,0,1,False,16,Construction Engineer,0.8333333333333334,1.0,0.96,0.9000000000000001,0.9571428571428571,0.4897959183673468,0.07500000000000018
1328,Roberto,Martin,roberto.martin.1328@gslingacademy.com,1,0,5,False,15,Unknown,0.4833333333333333,0.6200000000000001,0.6600000000000001,0.3600000000000001,0.657142857142857,0.8163265306122447,0.875
1329,Jennifer,Johnson,jennifer.johnson.1329@gslingacademy.com,0,0,7,True,5,Business Owner,0.0,0.020000000000000018,0.3400000000000001,0.26,0.9714285714285713,0.08163265306122436,0.4750000000000001
1330,Anthony,Shah,anthony.shah.1330@gslingacademy.com,1,1,10,False,3,Business Owner,0.033333333333333326,0.8400000000000001,0.19999999999999996,0.08000000000000007,0.5428571428571429,0.3877551020408161,0.40000000000000013
1331,Aimee,Cook,aimee.cook.1331@gslingacademy.com,0,0,8,False,4,Business Owner,0.7000000000000001,0.8200000000000001,0.3800000000000001,0.21999999999999997,0.7,0.5306122448979591,0.5750000000000002
1332,Angela,Collins,angela.collins.1332@gslingacademy.com,0,0,1,True,29,Accountant,0.7000000000000001,0.8600000000000001,0.3400000000000001,0.5800000000000001,0.7714285714285714,0.8163265306122447,0.10000000000000009
1333,John,Jensen,john.jensen.1333@gslingacademy.com,1,0,7,True,18,Unknown,0.6,0.6000000000000001,0.8600000000000001,0.48,0.6142857142857143,0.26530612244897944,0.5249999999999999
1334,Julie,Gomez,julie.gomez.1334@gslingacademy.com,0,0,2,False,16,Teacher,0.6666666666666666,0.24,0.32000000000000006,0.76,0.6428571428571428,0.9795918367346936,0.20000000000000018
1335,Bryan,Mitchell,bryan.mitchell.1335@gslingacademy.com,1,0,0,False,23,Software Engineer,0.7833333333333333,0.8,0.8400000000000001,0.24,0.9428571428571428,0.5510204081632653,0.5
1336,Katie,Clark,katie.clark.1336@gslingacademy.com,0,1,3,False,28,Software Engineer,0.85,0.96,0.19999999999999996,0.76,0.4714285714285715,0.5714285714285712,0.875
1337,Kathleen,Simpson,kathleen.simpson.1337@gslingacademy.com,0,0,7,False,31,Lawyer,1.0,0.8800000000000001,0.8800000000000001,0.74,0.49999999999999994,0.6734693877551019,0.875
1338,Carolyn,Reyes,carolyn.reyes.1338@gslingacademy.com,0,0,9,False,5,Business Owner,0.2666666666666667,0.19999999999999996,0.76,0.9199999999999999,0.38571428571428573,0.36734693877551017,0.40000000000000013
1339,Derrick,Ortiz,derrick.ortiz.1339@gslingacademy.com,1,0,2,False,6,Stock Investor,0.7333333333333333,0.72,0.9199999999999999,0.9000000000000001,0.6428571428571428,0.22448979591836715,0.9750000000000001
1340,Calvin,Huynh,calvin.huynh.1340@gslingacademy.com,1,0,1,False,33,Lawyer,0.7666666666666667,0.72,0.28,0.21999999999999997,0.9571428571428571,0.9591836734693875,0.7749999999999999
1341,Margaret,Wells,margaret.wells.1341@gslingacademy.com,0,0,7,False,0,Business Owner,0.65,0.3400000000000001,0.43999999999999995,0.0,0.6428571428571428,0.9183673469387754,0.050000000000000044
1342,Heather,Fitzpatrick,heather.fitzpatrick.1342@gslingacademy.com,0,0,6,True,19,Software Engineer,0.9833333333333333,0.56,0.21999999999999997,0.28,0.6428571428571428,0.3265306122448979,0.40000000000000013
1343,Kimberly,Wood,kimberly.wood.1343@gslingacademy.com,0,0,2,False,26,Accountant,0.9166666666666666,0.5800000000000001,0.9000000000000001,0.24,0.5571428571428572,0.6530612244897958,0.8500000000000001
1344,Gina,Kennedy,gina.kennedy.1344@gslingacademy.com,0,0,1,False,3,Artist,0.41666666666666663,0.3400000000000001,0.8,0.98,0.8999999999999999,0.8367346938775508,0.9750000000000001
1345,Jeremy,Ward,jeremy.ward.1345@gslingacademy.com,1,0,2,False,10,Unknown,0.7500000000000001,0.8,0.21999999999999997,0.8800000000000001,0.7999999999999998,0.5918367346938773,0.75
1346,Patricia,Rhodes,patricia.rhodes.1346@gslingacademy.com,0,0,5,False,24,Doctor,0.9833333333333333,0.6400000000000001,0.6200000000000001,0.96,0.7999999999999998,0.7142857142857142,0.625
1347,Connie,Colon,connie.colon.1347@gslingacademy.com,0,0,5,False,1,Artist,0.7999999999999999,0.24,0.30000000000000004,0.96,0.8857142857142857,0.2857142857142856,0.5500000000000003
1348,Pamela,Moyer,pamela.moyer.1348@gslingacademy.com,0,0,1,False,25,Software Engineer,1.0,0.74,0.76,1.0,0.8428571428571427,0.9795918367346936,0.27500000000000013
1349,Rachel,Williams,rachel.williams.1349@gslingacademy.com,0,0,10,False,15,Unknown,0.3666666666666666,0.26,0.8800000000000001,0.48,0.6428571428571428,0.7346938775510203,1.0
1350,Sean,Malone,sean.malone.1350@gslingacademy.com,1,1,10,False,3,Business Owner,0.7333333333333333,0.5,0.21999999999999997,0.74,0.7999999999999998,0.346938775510204,0.8250000000000002
1351,Natalie,Fitzgerald,natalie.fitzgerald.1351@gslingacademy.com,0,0,3,True,14,Teacher,0.33333333333333337,0.21999999999999997,0.41999999999999993,0.19999999999999996,0.5571428571428572,0.8367346938775508,0.6000000000000001
1352,Kevin,Diaz,kevin.diaz.1352@gslingacademy.com,1,0,9,False,31,Stock Investor,0.9333333333333335,0.52,0.48,0.8400000000000001,0.9428571428571428,0.4897959183673468,0.9750000000000001
1353,Beth,Jones,beth.jones.1353@gslingacademy.com,0,0,2,True,9,Real Estate Developer,0.30000000000000004,0.6200000000000001,1.0,0.94,0.6285714285714286,0.8163265306122447,0.6750000000000003
1354,Kathryn,Bates,kathryn.bates.1354@gslingacademy.com,0,0,1,False,8,Teacher,0.8333333333333334,0.3400000000000001,0.45999999999999996,0.6400000000000001,0.5142857142857142,0.510204081632653,0.75
1355,Aaron,Mcdaniel,aaron.mcdaniel.1355@gslingacademy.com,1,0,2,False,22,Accountant,0.5833333333333334,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.35714285714285715,0.7346938775510203,0.875
1356,Angela,King,angela.king.1356@gslingacademy.com,0,0,3,False,11,Banker,0.6,0.6400000000000001,0.48,0.5800000000000001,0.7285714285714284,0.8775510204081631,0.30000000000000004
1357,Lauren,Arias,lauren.arias.1357@gslingacademy.com,0,1,10,False,2,Business Owner,0.6833333333333335,1.0,0.28,0.21999999999999997,0.8714285714285714,0.5306122448979591,0.8250000000000002
1358,Alyssa,Miller,alyssa.miller.1358@gslingacademy.com,0,0,2,False,21,Unknown,0.5499999999999999,0.96,0.43999999999999995,1.0,0.6714285714285713,0.2448979591836733,0.2250000000000001
1359,Lisa,Best,lisa.best.1359@gslingacademy.com,0,0,1,False,28,Unknown,0.33333333333333337,0.28,0.6799999999999999,0.28,0.5142857142857142,0.9387755102040816,0.9750000000000001
1360,Nicole,Garcia,nicole.garcia.1360@gslingacademy.com,0,1,9,False,4,Business Owner,0.8166666666666668,1.0,0.43999999999999995,0.45999999999999996,0.6857142857142857,0.346938775510204,0.7749999999999999
1361,William,Lee,william.lee.1361@gslingacademy.com,1,0,4,False,35,Software Engineer,0.85,0.96,0.8600000000000001,0.8600000000000001,0.8285714285714285,0.9387755102040816,0.9250000000000003
1362,Christopher,Bowen,christopher.bowen.1362@gslingacademy.com,1,0,6,False,27,Doctor,0.7500000000000001,0.43999999999999995,0.6000000000000001,0.7,0.9142857142857141,0.9387755102040816,0.6750000000000003
1363,David,Bradford,david.bradford.1363@gslingacademy.com,1,0,0,True,14,Accountant,0.6833333333333335,0.6799999999999999,0.3800000000000001,0.98,0.35714285714285715,0.36734693877551017,0.3250000000000002
1364,Stephanie,Jordan,stephanie.jordan.1364@gslingacademy.com,0,0,10,False,1,Business Owner,0.45000000000000007,0.26,0.30000000000000004,0.9000000000000001,0.31428571428571433,0.693877551020408,0.42500000000000004
1365,Joseph,Blake,joseph.blake.1365@gslingacademy.com,1,0,4,False,29,Doctor,0.7666666666666667,0.41999999999999993,0.72,0.8600000000000001,0.9857142857142855,0.857142857142857,0.42500000000000004
